Data;Hora;Chuva;Nivel;Temperatura Media;Umidade Media
10/04/2023;800;0.00;2.73;25.20;82.50
10/04/2023;900;0.00;2.73;24.90;81.00
10/04/2023;1000;0.00;2.73;24.75;83.00
10/04/2023;1100;0.00;2.73;25.40;81.50
10/04/2023;1200;0.00;2.73;27.00;79.50
10/04/2023;1300;0.00;2.73;28.05;72.50
10/04/2023;1400;0.00;2.73;29.20;67.00
10/04/2023;1500;0.00;2.73;30.30;61.50
10/04/2023;1600;0.00;2.73;31.45;57.50
10/04/2023;1700;0.00;2.73;32.00;54.50
10/04/2023;1800;0.00;2.73;32.55;52.50
10/04/2023;1900;0.00;2.73;32.70;52.50
10/04/2023;2000;0.00;2.73;31.85;54.00
10/04/2023;2100;0.00;2.73;29.50;60.00
11/04/2023;1900;3.60;2.74;25.40;79.50
11/04/2023;1800;0.20;2.74;28.50;69.00
11/04/2023;0;0.00;2.74;26.00;62.50
11/04/2023;100;0.00;2.74;24.50;79.00
11/04/2023;200;0.00;2.74;24.35;83.00
11/04/2023;300;0.00;2.74;23.85;86.50
11/04/2023;400;0.00;2.74;24.20;85.00
11/04/2023;500;0.00;2.74;24.50;81.00
11/04/2023;600;0.00;2.74;24.35;84.50
11/04/2023;700;0.00;2.74;24.15;84.50
11/04/2023;800;0.00;2.74;24.20;81.00
11/04/2023;900;0.00;2.74;23.90;84.50
11/04/2023;1000;0.00;2.74;23.85;86.00
11/04/2023;1100;0.00;2.74;24.35;83.50
11/04/2023;1200;0.00;2.74;25.60;80.50
11/04/2023;1300;0.00;2.74;27.25;72.50
11/04/2023;1400;0.00;2.74;28.55;68.00
11/04/2023;1500;0.00;2.74;29.85;65.00
11/04/2023;1600;0.00;2.74;31.40;60.00
11/04/2023;1700;0.00;2.74;31.75;57.50
11/04/2023;2000;0.00;2.74;27.70;74.00
11/04/2023;2100;0.00;2.74;28.00;70.50
11/04/2023;2200;0.00;2.74;27.55;72.00
11/04/2023;2300;0.00;2.74;26.35;81.00
12/04/2023;0;0.00;2.78;26.15;83.50
12/04/2023;100;0.00;2.78;26.15;80.00
12/04/2023;200;0.00;2.78;25.60;82.00
12/04/2023;300;0.00;2.78;25.45;83.50
12/04/2023;400;0.00;2.78;25.40;82.00
12/04/2023;500;0.00;2.78;25.25;81.50
12/04/2023;600;0.00;2.78;25.10;81.50
12/04/2023;700;0.00;2.78;24.70;84.00
12/04/2023;800;0.00;2.78;24.35;85.00
12/04/2023;900;0.00;2.78;24.30;84.50
12/04/2023;1000;0.00;2.78;24.20;85.00
12/04/2023;1100;0.00;2.78;24.90;83.50
12/04/2023;1200;0.00;2.78;26.30;80.00
12/04/2023;1300;0.00;2.78;27.80;76.00
12/04/2023;1400;0.00;2.78;28.75;73.00
12/04/2023;1500;0.00;2.78;30.10;67.00
12/04/2023;1600;0.00;2.78;30.30;65.00
12/04/2023;1700;0.00;2.78;31.30;62.00
12/04/2023;1800;0.00;2.78;31.45;60.50
12/04/2023;1900;0.00;2.78;30.40;64.00
12/04/2023;2000;0.00;2.78;28.35;69.00
12/04/2023;2100;0.00;2.78;27.55;68.00
12/04/2023;2200;0.00;2.78;27.25;71.50
12/04/2023;2300;0.00;2.78;26.85;74.00
13/04/2023;2200;20.20;2.78;24.35;85.00
13/04/2023;2000;6.20;2.78;25.45;83.00
13/04/2023;2100;2.40;2.78;25.65;82.50
13/04/2023;1700;1.00;2.78;29.15;74.00
13/04/2023;1600;0.40;2.78;29.95;67.00
13/04/2023;0;0.00;2.78;26.60;78.50
13/04/2023;100;0.00;2.78;26.60;78.50
13/04/2023;200;0.00;2.78;26.70;77.50
13/04/2023;300;0.00;2.78;26.55;79.00
13/04/2023;400;0.00;2.78;26.25;80.50
13/04/2023;500;0.00;2.78;26.10;81.50
13/04/2023;600;0.00;2.78;26.05;83.00
13/04/2023;700;0.00;2.78;26.10;82.50
13/04/2023;800;0.00;2.78;25.90;83.50
13/04/2023;900;0.00;2.78;25.60;84.00
13/04/2023;1000;0.00;2.78;25.40;85.00
13/04/2023;1100;0.00;2.78;26.00;82.50
13/04/2023;1200;0.00;2.78;27.65;75.50
13/04/2023;1300;0.00;2.78;29.40;71.00
13/04/2023;1400;0.00;2.78;30.30;67.50
13/04/2023;1500;0.00;2.78;31.30;62.50
13/04/2023;1800;0.00;2.78;28.70;73.50
13/04/2023;1900;0.00;2.78;27.65;76.00
13/04/2023;2300;0.00;2.78;24.60;83.50
14/04/2023;400;12.20;2.87;22.25;86.00
14/04/2023;500;4.80;2.87;21.75;89.50
14/04/2023;600;3.40;2.87;22.15;89.00
14/04/2023;1900;1.40;2.87;23.65;86.50
14/04/2023;300;1.20;2.87;23.55;78.00
14/04/2023;700;0.80;2.87;22.15;90.50
14/04/2023;200;0.20;2.87;24.60;81.00
14/04/2023;1700;0.20;2.87;24.05;84.00
14/04/2023;0;0.00;2.87;25.30;84.50
14/04/2023;100;0.00;2.87;25.65;87.00
14/04/2023;800;0.00;2.87;21.80;90.50
14/04/2023;900;0.00;2.87;21.85;90.50
14/04/2023;1000;0.00;2.87;22.00;90.00
14/04/2023;1100;0.00;2.87;22.10;89.50
14/04/2023;1200;0.00;2.87;22.85;86.50
14/04/2023;1300;0.00;2.87;23.55;83.50
14/04/2023;1400;0.00;2.87;23.75;82.50
14/04/2023;1500;0.00;2.87;23.55;85.00
14/04/2023;1600;0.00;2.87;24.00;84.00
14/04/2023;1800;0.00;2.87;24.45;82.50
14/04/2023;2000;0.00;2.87;24.80;83.00
14/04/2023;2100;0.00;2.87;25.15;79.50
14/04/2023;2200;0.00;2.87;24.20;82.50
14/04/2023;2300;0.00;2.87;23.95;83.00
15/04/2023;0;0.00;2.88;23.95;82.50
15/04/2023;100;0.00;2.88;23.80;82.00
15/04/2023;200;0.00;2.88;23.60;83.00
15/04/2023;300;0.00;2.88;23.35;84.00
15/04/2023;400;0.00;2.88;23.15;84.50
15/04/2023;500;0.00;2.88;22.95;86.50
15/04/2023;600;0.00;2.88;22.70;87.00
15/04/2023;700;0.00;2.88;22.45;87.00
15/04/2023;800;0.00;2.88;22.35;88.50
15/04/2023;900;0.00;2.88;22.60;88.00
15/04/2023;1000;0.00;2.88;22.50;88.50
15/04/2023;1100;0.00;2.88;22.85;86.50
15/04/2023;1200;0.00;2.88;23.75;82.50
15/04/2023;1300;0.00;2.88;24.45;80.00
15/04/2023;1400;0.00;2.88;25.40;77.00
15/04/2023;1500;0.00;2.88;27.25;69.50
15/04/2023;1600;0.00;2.88;28.30;68.50
15/04/2023;1700;0.00;2.88;28.20;68.00
15/04/2023;1800;0.00;2.88;29.10;65.00
15/04/2023;1900;0.00;2.88;29.00;65.00
15/04/2023;2000;0.00;2.88;29.15;65.00
15/04/2023;2100;0.00;2.88;28.70;67.00
15/04/2023;2200;0.00;2.88;27.40;75.50
15/04/2023;2300;0.00;2.88;26.75;76.00
16/04/2023;0;0.00;2.89;26.35;80.50
16/04/2023;100;0.00;2.89;25.85;82.50
16/04/2023;200;0.00;2.89;25.65;81.50
16/04/2023;300;0.00;2.89;25.50;82.50
16/04/2023;400;0.00;2.89;25.55;80.50
16/04/2023;500;0.00;2.89;25.15;83.00
16/04/2023;600;0.00;2.89;24.70;85.00
16/04/2023;700;0.00;2.89;24.25;89.00
16/04/2023;800;0.00;2.89;24.20;88.00
16/04/2023;900;0.00;2.89;24.00;88.50
16/04/2023;1000;0.00;2.89;24.00;89.50
16/04/2023;1100;0.00;2.89;24.20;90.50
16/04/2023;1200;0.00;2.89;25.90;87.50
16/04/2023;1300;0.00;2.89;26.60;81.50
16/04/2023;1400;0.00;2.89;28.05;75.50
16/04/2023;1500;0.00;2.89;29.95;67.00
16/04/2023;1600;0.00;2.89;30.75;61.50
16/04/2023;1700;0.00;2.89;31.35;59.50
16/04/2023;1800;0.00;2.89;31.50;57.50
16/04/2023;1900;0.00;2.89;31.30;60.50
16/04/2023;2000;0.00;2.89;30.75;64.00
16/04/2023;2100;0.00;2.89;29.75;70.00
16/04/2023;2200;0.00;2.89;28.25;77.50
16/04/2023;2300;0.00;2.89;27.75;80.00
17/04/2023;2200;1.40;2.92;26.75;84.00
17/04/2023;1400;0.40;2.92;27.05;80.00
17/04/2023;2300;0.40;2.92;25.90;87.50
17/04/2023;2100;0.20;2.92;28.20;78.00
17/04/2023;0;0.00;2.92;26.30;77.50
17/04/2023;100;0.00;2.92;26.35;71.00
17/04/2023;200;0.00;2.92;26.10;72.00
17/04/2023;300;0.00;2.92;25.90;74.50
17/04/2023;400;0.00;2.92;25.50;78.50
17/04/2023;500;0.00;2.92;25.50;79.00
17/04/2023;600;0.00;2.92;25.45;78.50
17/04/2023;700;0.00;2.92;25.40;79.50
17/04/2023;800;0.00;2.92;25.10;83.00
17/04/2023;900;0.00;2.92;24.45;87.50
17/04/2023;1000;0.00;2.92;24.25;90.00
17/04/2023;1100;0.00;2.92;24.85;88.00
17/04/2023;1200;0.00;2.92;25.40;83.00
17/04/2023;1300;0.00;2.92;26.20;79.50
17/04/2023;1500;0.00;2.92;28.40;75.00
17/04/2023;1600;0.00;2.92;29.50;70.00
17/04/2023;1700;0.00;2.92;30.40;66.50
17/04/2023;1800;0.00;2.92;30.55;67.00
17/04/2023;1900;0.00;2.92;30.40;68.00
17/04/2023;2000;0.00;2.92;29.55;70.00
18/04/2023;800;5.20;2.95;24.75;91.00
18/04/2023;700;4.40;2.95;24.65;90.50
18/04/2023;400;1.60;2.95;25.45;88.00
18/04/2023;2000;0.60;2.95;27.15;77.50
18/04/2023;0;0.00;2.95;25.85;87.50
18/04/2023;100;0.00;2.95;25.90;86.50
18/04/2023;200;0.00;2.95;25.80;86.50
18/04/2023;300;0.00;2.95;25.65;87.00
18/04/2023;500;0.00;2.95;25.25;89.50
18/04/2023;600;0.00;2.95;25.00;89.50
18/04/2023;900;0.00;2.95;24.50;90.50
18/04/2023;1000;0.00;2.95;24.70;89.50
18/04/2023;1100;0.00;2.95;25.35;88.50
18/04/2023;1200;0.00;2.95;26.45;85.00
18/04/2023;1300;0.00;2.95;27.30;81.00
18/04/2023;1400;0.00;2.95;28.55;76.00
18/04/2023;1500;0.00;2.95;29.20;72.00
18/04/2023;1600;0.00;2.95;28.95;71.00
18/04/2023;1700;0.00;2.95;29.45;68.00
18/04/2023;1800;0.00;2.95;30.00;66.00
18/04/2023;1900;0.00;2.95;29.25;66.50
